region_name,county_name,parish_name,candidate_name,candidate_votes_percentage,candidate_votes_count,parish_voters_percentage,parish_voters_count,parish_blank_percentage,parish_blank_count,parish_null_percentage,parish_null_count
Bragança,Macedo de Cavaleiros,Chacim,Ana Gomes,15.38,12,23.03,79,0.0,0,1.27,1
Bragança,Macedo de Cavaleiros,Chacim,André Ventura,10.26,8,23.03,79,0.0,0,1.27,1
Bragança,Macedo de Cavaleiros,Chacim,Vitorino Silva,8.97,7,23.03,79,0.0,0,1.27,1
Bragança,Macedo de Cavaleiros,Chacim,Marisa Matias,3.85,3,23.03,79,0.0,0,1.27,1
Bragança,Macedo de Cavaleiros,Chacim,Tiago Mayan Gonçalves,1.28,1,23.03,79,0.0,0,1.27,1
Bragança,Macedo de Cavaleiros,Chacim,João Ferreira,0.0,0,23.03,79,0.0,0,1.27,1
Bragança,Macedo de Cavaleiros,Cortiços,Marcelo Rebelo de Sousa,62.5,80,34.21,130,0.0,0,1.54,2
Bragança,Macedo de Cavaleiros,Cortiços,André Ventura,16.41,21,34.21,130,0.0,0,1.54,2
Bragança,Macedo de Cavaleiros,Cortiços,Vitorino Silva,7.03,9,34.21,130,0.0,0,1.54,2
Bragança,Macedo de Cavaleiros,Cortiços,João Ferreira,6.25,8,34.21,130,0.0,0,1.54,2
Bragança,Macedo de Cavaleiros,Cortiços,Ana Gomes,4.69,6,34.21,130,0.0,0,1.54,2
Bragança,Macedo de Cavaleiros,Cortiços,Marisa Matias,3.13,4,34.21,130,0.0,0,1.54,2
Bragança,Macedo de Cavaleiros,Cortiços,Tiago Mayan Gonçalves,0.0,0,34.21,130,0.0,0,1.54,2
Bragança,Macedo de Cavaleiros,Corujas,Marcelo Rebelo de Sousa,83.16,79,47.76,96,0.0,0,1.04,1
Bragança,Macedo de Cavaleiros,Corujas,André Ventura,8.42,8,47.76,96,0.0,0,1.04,1
Bragança,Macedo de Cavaleiros,Corujas,Ana Gomes,5.26,5,47.76,96,0.0,0,1.04,1
Bragança,Macedo de Cavaleiros,Corujas,Marisa Matias,2.11,2,47.76,96,0.0,0,1.04,1
Bragança,Macedo de Cavaleiros,Corujas,Vitorino Silva,1.05,1,47.76,96,0.0,0,1.04,1
Bragança,Macedo de Cavaleiros,Corujas,Tiago Mayan Gonçalves,0.0,0,47.76,96,0.0,0,1.04,1
Bragança,Macedo de Cavaleiros,Corujas,João Ferreira,0.0,0,47.76,96,0.0,0,1.04,1
Bragança,Macedo de Cavaleiros,"Espadanedo, Edroso, Murçós e Soutelo Mourisco",Marcelo Rebelo de Sousa,77.97,138,25.82,180,1.11,2,0.56,1
Bragança,Macedo de Cavaleiros,"Espadanedo, Edroso, Murçós e Soutelo Mourisco",André Ventura,12.43,22,25.82,180,1.11,2,0.56,1
Bragança,Macedo de Cavaleiros,"Espadanedo, Edroso, Murçós e Soutelo Mourisco",Ana Gomes,2.82,5,25.82,180,1.11,2,0.56,1
Bragança,Macedo de Cavaleiros,"Espadanedo, Edroso, Murçós e Soutelo Mourisco",Marisa Matias,2.26,4,25.82,180,1.11,2,0.56,1
Bragança,Macedo de Cavaleiros,"Espadanedo, Edroso, Murçós e Soutelo Mourisco",Tiago Mayan Gonçalves,1.69,3,25.82,180,1.11,2,0.56,1
Bragança,Macedo de Cavaleiros,"Espadanedo, Edroso, Murçós e Soutelo Mourisco",João Ferreira,1.69,3,25.82,180,1.11,2,0.56,1
Bragança,Macedo de Cavaleiros,"Espadanedo, Edroso, Murçós e Soutelo Mourisco",Vitorino Silva,1.13,2,25.82,180,1.11,2,0.56,1
Bragança,Macedo de Cavaleiros,Ferreira,Marcelo Rebelo de Sousa,78.49,73,24.23,95,0.0,0,2.11,2
Bragança,Macedo de Cavaleiros,Ferreira,André Ventura,7.53,7,24.23,95,0.0,0,2.11,2
Bragança,Macedo de Cavaleiros,Ferreira,Ana Gomes,7.53,7,24.23,95,0.0,0,2.11,2
Bragança,Macedo de Cavaleiros,Ferreira,Marisa Matias,2.15,2,24.23,95,0.0,0,2.11,2
Bragança,Macedo de Cavaleiros,Ferreira,Tiago Mayan Gonçalves,2.15,2,24.23,95,0.0,0,2.11,2
Bragança,Macedo de Cavaleiros,Ferreira,Vitorino Silva,2.15,2,24.23,95,0.0,0,2.11,2
Bragança,Macedo de Cavaleiros,Ferreira,João Ferreira,0.0,0,24.23,95,0.0,0,2.11,2
Bragança,Macedo de Cavaleiros,Grijó,Marcelo Rebelo de Sousa,69.05,87,25.91,128,0.78,1,0.78,1
Bragança,Macedo de Cavaleiros,Grijó,André Ventura,13.49,17,25.91,128,0.78,1,0.78,1
Bragança,Macedo de Cavaleiros,Grijó,Marisa Matias,6.35,8,25.91,128,0.78,1,0.78,1
Bragança,Macedo de Cavaleiros,Grijó,Ana Gomes,6.35,8,25.91,128,0.78,1,0.78,1
Bragança,Macedo de Cavaleiros,Grijó,Vitorino Silva,3.17,4,25.91,128,0.78,1,0.78,1
Bragança,Macedo de Cavaleiros,Grijó,João Ferreira,1.59,2,25.91,128,0.78,1,0.78,1
Bragança,Macedo de Cavaleiros,Grijó,Tiago Mayan Gonçalves,0.0,0,25.91,128,0.78,1,0.78,1
Bragança,Macedo de Cavaleiros,Lagoa,Marcelo Rebelo de Sousa,70.99,93,35.9,140,2.14,3,4.29,6
Bragança,Macedo de Cavaleiros,Lagoa,André Ventura,12.98,17,35.9,140,2.14,3,4.29,6
Bragança,Macedo de Cavaleiros,Lagoa,Marisa Matias,3.82,5,35.9,140,2.14,3,4.29,6
Bragança,Macedo de Cavaleiros,Lagoa,Vitorino Silva,3.82,5,35.9,140,2.14,3,4.29,6
Bragança,Macedo de Cavaleiros,Lagoa,Ana Gomes,3.82,5,35.9,140,2.14,3,4.29,6
Bragança,Macedo de Cavaleiros,Lagoa,João Ferreira,3.05,4,35.9,140,2.14,3,4.29,6
Bragança,Macedo de Cavaleiros,Lagoa,Tiago Mayan Gonçalves,1.53,2,35.9,140,2.14,3,4.29,6
Bragança,Macedo de Cavaleiros,Lamalonga,Marcelo Rebelo de Sousa,55.56,45,20.24,84,0.0,0,3.57,3
Bragança,Macedo de Cavaleiros,Lamalonga,André Ventura,19.75,16,20.24,84,0.0,0,3.57,3
Bragança,Macedo de Cavaleiros,Lamalonga,Ana Gomes,16.05,13,20.24,84,0.0,0,3.57,3
Bragança,Macedo de Cavaleiros,Lamalonga,Tiago Mayan Gonçalves,3.7,3,20.24,84,0.0,0,3.57,3
Bragança,Macedo de Cavaleiros,Lamalonga,João Ferreira,2.47,2,20.24,84,0.0,0,3.57,3
Bragança,Macedo de Cavaleiros,Lamalonga,Marisa Matias,1.23,1,20.24,84,0.0,0,3.57,3
Bragança,Macedo de Cavaleiros,Lamalonga,Vitorino Silva,1.23,1,20.24,84,0.0,0,3.57,3
Bragança,Macedo de Cavaleiros,Lamas,Marcelo Rebelo de Sousa,70.0,77,34.7,110,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Lamas,André Ventura,19.09,21,34.7,110,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Lamas,Ana Gomes,3.64,4,34.7,110,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Lamas,João Ferreira,2.73,3,34.7,110,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Lamas,Marisa Matias,1.82,2,34.7,110,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Lamas,Vitorino Silva,1.82,2,34.7,110,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Lamas,Tiago Mayan Gonçalves,0.91,1,34.7,110,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Lombo,Marcelo Rebelo de Sousa,67.15,92,43.91,137,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Lombo,André Ventura,13.87,19,43.91,137,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Lombo,Ana Gomes,8.03,11,43.91,137,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Lombo,Marisa Matias,3.65,5,43.91,137,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Lombo,Tiago Mayan Gonçalves,2.92,4,43.91,137,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Lombo,Vitorino Silva,2.92,4,43.91,137,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Lombo,João Ferreira,1.46,2,43.91,137,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Macedo de Cavaleiros,Marcelo Rebelo de Sousa,58.18,1248,35.0,2197,1.18,26,1.18,26
Bragança,Macedo de Cavaleiros,Macedo de Cavaleiros,André Ventura,16.6,356,35.0,2197,1.18,26,1.18,26
Bragança,Macedo de Cavaleiros,Macedo de Cavaleiros,Ana Gomes,13.15,282,35.0,2197,1.18,26,1.18,26
Bragança,Macedo de Cavaleiros,Macedo de Cavaleiros,Marisa Matias,3.64,78,35.0,2197,1.18,26,1.18,26
Bragança,Macedo de Cavaleiros,Macedo de Cavaleiros,João Ferreira,3.4,73,35.0,2197,1.18,26,1.18,26
Bragança,Macedo de Cavaleiros,Macedo de Cavaleiros,Tiago Mayan Gonçalves,2.52,54,35.0,2197,1.18,26,1.18,26
Bragança,Macedo de Cavaleiros,Macedo de Cavaleiros,Vitorino Silva,2.52,54,35.0,2197,1.18,26,1.18,26
Bragança,Macedo de Cavaleiros,Morais,Marcelo Rebelo de Sousa,55.47,76,19.89,139,0.0,0,1.44,2
Bragança,Macedo de Cavaleiros,Morais,André Ventura,21.9,30,19.89,139,0.0,0,1.44,2
Bragança,Macedo de Cavaleiros,Morais,Ana Gomes,9.49,13,19.89,139,0.0,0,1.44,2
Bragança,Macedo de Cavaleiros,Morais,João Ferreira,6.57,9,19.89,139,0.0,0,1.44,2
Bragança,Macedo de Cavaleiros,Morais,Vitorino Silva,4.38,6,19.89,139,0.0,0,1.44,2
Bragança,Macedo de Cavaleiros,Morais,Marisa Matias,1.46,2,19.89,139,0.0,0,1.44,2
Bragança,Macedo de Cavaleiros,Morais,Tiago Mayan Gonçalves,0.73,1,19.89,139,0.0,0,1.44,2
Bragança,Macedo de Cavaleiros,Olmos,Marcelo Rebelo de Sousa,61.54,56,34.87,91,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Olmos,André Ventura,17.58,16,34.87,91,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Olmos,Ana Gomes,7.69,7,34.87,91,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Olmos,Tiago Mayan Gonçalves,5.49,5,34.87,91,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Olmos,Vitorino Silva,5.49,5,34.87,91,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Olmos,Marisa Matias,2.2,2,34.87,91,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Olmos,João Ferreira,0.0,0,34.87,91,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Peredo,Marcelo Rebelo de Sousa,69.31,70,42.86,102,0.0,0,0.98,1
Bragança,Macedo de Cavaleiros,Peredo,André Ventura,15.84,16,42.86,102,0.0,0,0.98,1
Bragança,Macedo de Cavaleiros,Peredo,Ana Gomes,5.94,6,42.86,102,0.0,0,0.98,1
Bragança,Macedo de Cavaleiros,Peredo,Marisa Matias,4.95,5,42.86,102,0.0,0,0.98,1
Bragança,Macedo de Cavaleiros,Peredo,Vitorino Silva,2.97,3,42.86,102,0.0,0,0.98,1
Bragança,Macedo de Cavaleiros,Peredo,João Ferreira,0.99,1,42.86,102,0.0,0,0.98,1
Bragança,Macedo de Cavaleiros,Peredo,Tiago Mayan Gonçalves,0.0,0,42.86,102,0.0,0,0.98,1
Bragança,Macedo de Cavaleiros,Podence e Santa Combinha,Marcelo Rebelo de Sousa,77.07,121,36.36,160,0.63,1,1.25,2
Bragança,Macedo de Cavaleiros,Podence e Santa Combinha,André Ventura,11.46,18,36.36,160,0.63,1,1.25,2
Bragança,Macedo de Cavaleiros,Podence e Santa Combinha,Ana Gomes,6.37,10,36.36,160,0.63,1,1.25,2
Bragança,Macedo de Cavaleiros,Podence e Santa Combinha,Vitorino Silva,3.82,6,36.36,160,0.63,1,1.25,2
Bragança,Macedo de Cavaleiros,Podence e Santa Combinha,Tiago Mayan Gonçalves,0.64,1,36.36,160,0.63,1,1.25,2
Bragança,Macedo de Cavaleiros,Podence e Santa Combinha,João Ferreira,0.64,1,36.36,160,0.63,1,1.25,2
Bragança,Macedo de Cavaleiros,Podence e Santa Combinha,Marisa Matias,0.0,0,36.36,160,0.63,1,1.25,2
Bragança,Macedo de Cavaleiros,Salselas,Marcelo Rebelo de Sousa,71.05,108,33.62,154,0.65,1,0.65,1
Bragança,Macedo de Cavaleiros,Salselas,André Ventura,12.5,19,33.62,154,0.65,1,0.65,1
Bragança,Macedo de Cavaleiros,Salselas,Marisa Matias,6.58,10,33.62,154,0.65,1,0.65,1
Bragança,Macedo de Cavaleiros,Salselas,Ana Gomes,3.95,6,33.62,154,0.65,1,0.65,1
Bragança,Macedo de Cavaleiros,Salselas,Vitorino Silva,2.63,4,33.62,154,0.65,1,0.65,1
Bragança,Macedo de Cavaleiros,Salselas,Tiago Mayan Gonçalves,1.97,3,33.62,154,0.65,1,0.65,1
Bragança,Macedo de Cavaleiros,Salselas,João Ferreira,1.32,2,33.62,154,0.65,1,0.65,1
Bragança,Macedo de Cavaleiros,Sezulfe,Marcelo Rebelo de Sousa,63.46,66,31.91,105,0.95,1,0.0,0
Bragança,Macedo de Cavaleiros,Sezulfe,André Ventura,20.19,21,31.91,105,0.95,1,0.0,0
Bragança,Macedo de Cavaleiros,Sezulfe,Ana Gomes,5.77,6,31.91,105,0.95,1,0.0,0
Bragança,Macedo de Cavaleiros,Sezulfe,Vitorino Silva,4.81,5,31.91,105,0.95,1,0.0,0
Bragança,Macedo de Cavaleiros,Sezulfe,Tiago Mayan Gonçalves,2.88,3,31.91,105,0.95,1,0.0,0
Bragança,Macedo de Cavaleiros,Sezulfe,João Ferreira,2.88,3,31.91,105,0.95,1,0.0,0
Bragança,Macedo de Cavaleiros,Sezulfe,Marisa Matias,0.0,0,31.91,105,0.95,1,0.0,0
Bragança,Macedo de Cavaleiros,Talhas,Marcelo Rebelo de Sousa,64.84,83,26.86,130,0.77,1,0.77,1
Bragança,Macedo de Cavaleiros,Talhas,André Ventura,20.31,26,26.86,130,0.77,1,0.77,1
Bragança,Macedo de Cavaleiros,Talhas,Ana Gomes,8.59,11,26.86,130,0.77,1,0.77,1
Bragança,Macedo de Cavaleiros,Talhas,Marisa Matias,1.56,2,26.86,130,0.77,1,0.77,1
Bragança,Macedo de Cavaleiros,Talhas,Tiago Mayan Gonçalves,1.56,2,26.86,130,0.77,1,0.77,1
Bragança,Macedo de Cavaleiros,Talhas,Vitorino Silva,1.56,2,26.86,130,0.77,1,0.77,1
Bragança,Macedo de Cavaleiros,Talhas,João Ferreira,1.56,2,26.86,130,0.77,1,0.77,1
Bragança,Macedo de Cavaleiros,Talhinhas e Bagueixe,Marcelo Rebelo de Sousa,66.15,86,29.93,132,0.76,1,0.76,1
Bragança,Macedo de Cavaleiros,Talhinhas e Bagueixe,André Ventura,15.38,20,29.93,132,0.76,1,0.76,1
Bragança,Macedo de Cavaleiros,Talhinhas e Bagueixe,Ana Gomes,7.69,10,29.93,132,0.76,1,0.76,1
Bragança,Macedo de Cavaleiros,Talhinhas e Bagueixe,Marisa Matias,3.85,5,29.93,132,0.76,1,0.76,1
Bragança,Macedo de Cavaleiros,Talhinhas e Bagueixe,João Ferreira,3.08,4,29.93,132,0.76,1,0.76,1
Bragança,Macedo de Cavaleiros,Talhinhas e Bagueixe,Tiago Mayan Gonçalves,2.31,3,29.93,132,0.76,1,0.76,1
Bragança,Macedo de Cavaleiros,Talhinhas e Bagueixe,Vitorino Silva,1.54,2,29.93,132,0.76,1,0.76,1
Bragança,Macedo de Cavaleiros,Vale Benfeito,Marcelo Rebelo de Sousa,73.49,61,36.44,86,1.16,1,2.33,2
Bragança,Macedo de Cavaleiros,Vale Benfeito,André Ventura,13.25,11,36.44,86,1.16,1,2.33,2
Bragança,Macedo de Cavaleiros,Vale Benfeito,Ana Gomes,6.02,5,36.44,86,1.16,1,2.33,2
Bragança,Macedo de Cavaleiros,Vale Benfeito,Vitorino Silva,4.82,4,36.44,86,1.16,1,2.33,2
Bragança,Macedo de Cavaleiros,Vale Benfeito,Marisa Matias,2.41,2,36.44,86,1.16,1,2.33,2
Bragança,Macedo de Cavaleiros,Vale Benfeito,Tiago Mayan Gonçalves,0.0,0,36.44,86,1.16,1,2.33,2
Bragança,Macedo de Cavaleiros,Vale Benfeito,João Ferreira,0.0,0,36.44,86,1.16,1,2.33,2
Bragança,Macedo de Cavaleiros,Vale da Porca,Marcelo Rebelo de Sousa,67.86,57,24.78,84,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Vale da Porca,André Ventura,15.48,13,24.78,84,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Vale da Porca,Marisa Matias,5.95,5,24.78,84,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Vale da Porca,Ana Gomes,4.76,4,24.78,84,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Vale da Porca,João Ferreira,3.57,3,24.78,84,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Vale da Porca,Tiago Mayan Gonçalves,1.19,1,24.78,84,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Vale da Porca,Vitorino Silva,1.19,1,24.78,84,0.0,0,0.0,0
Bragança,Macedo de Cavaleiros,Vale de Prados,Marcelo Rebelo de Sousa,57.07,109,38.03,197,2.03,4,1.02,2
Bragança,Macedo de Cavaleiros,Vale de Prados,André Ventura,20.94,40,38.03,197,2.03,4,1.02,2
Bragança,Macedo de Cavaleiros,Vale de Prados,Ana Gomes,10.47,20,38.03,197,2.03,4,1.02,2
Bragança,Macedo de Cavaleiros,Vale de Prados,Vitorino Silva,5.76,11,38.03,197,2.03,4,1.02,2
Bragança,Macedo de Cavaleiros,Vale de Prados,Marisa Matias,2.62,5,38.03,197,2.03,4,1.02,2
Bragança,Macedo de Cavaleiros,Vale de Prados,Tiago Mayan Gonçalves,2.62,5,38.03,197,2.03,4,1.02,2
Bragança,Macedo de Cavaleiros,Vale de Prados,João Ferreira,0.52,1,38.03,197,2.03,4,1.02,2
Bragança,Macedo de Cavaleiros,Vilarinho de Agrochão,Marcelo Rebelo de Sousa,64.79,46,30.25,72,1.39,1,0.0,0
Bragança,Macedo de Cavaleiros,Vilarinho de Agrochão,André Ventura,16.9,12,30.25,72,1.39,1,0.0,0
Bragança,Macedo de Cavaleiros,Vilarinho de Agrochão,Ana Gomes,8.45,6,30.25,72,1.39,1,0.0,0
Bragança,Macedo de Cavaleiros,Vilarinho de Agrochão,Tiago Mayan Gonçalves,4.23,3,30.25,72,1.39,1,0.0,0
Bragança,Macedo de Cavaleiros,Vilarinho de Agrochão,Vitorino Silva,4.23,3,30.25,72,1.39,1,0.0,0
Bragança,Macedo de Cavaleiros,Vilarinho de Agrochão,João Ferreira,1.41,1,30.25,72,1.39,1,0.0,0
Bragança,Macedo de Cavaleiros,Vilarinho de Agrochão,Marisa Matias,0.0,0,30.25,72,1.39,1,0.0,0
Bragança,Macedo de Cavaleiros,Vinhas,Marcelo Rebelo de Sousa,73.33,66,30.64,91,1.1,1,0.0,0
Bragança,Macedo de Cavaleiros,Vinhas,André Ventura,13.33,12,30.64,91,1.1,1,0.0,0
Bragança,Macedo de Cavaleiros,Vinhas,Ana Gomes,5.56,5,30.64,91,1.1,1,0.0,0
Bragança,Macedo de Cavaleiros,Vinhas,Marisa Matias,3.33,3,30.64,91,1.1,1,0.0,0
Bragança,Macedo de Cavaleiros,Vinhas,Vitorino Silva,3.33,3,30.64,91,1.1,1,0.0,0
Bragança,Macedo de Cavaleiros,Vinhas,João Ferreira,1.11,1,30.64,91,1.1,1,0.0,0
Bragança,Macedo de Cavaleiros,Vinhas,Tiago Mayan Gonçalves,0.0,0,30.64,91,1.1,1,0.0,0
Bragança,Miranda do Douro,Constantim e Cicouro,Marcelo Rebelo de Sousa,74.29,52,33.94,74,2.7,2,2.7,2
Bragança,Miranda do Douro,Constantim e Cicouro,André Ventura,10.0,7,33.94,74,2.7,2,2.7,2
Bragança,Miranda do Douro,Constantim e Cicouro,Marisa Matias,4.29,3,33.94,74,2.7,2,2.7,2
Bragança,Miranda do Douro,Constantim e Cicouro,João Ferreira,4.29,3,33.94,74,2.7,2,2.7,2
Bragança,Miranda do Douro,Constantim e Cicouro,Ana Gomes,4.29,3,33.94,74,2.7,2,2.7,2
Bragança,Miranda do Douro,Constantim e Cicouro,Vitorino Silva,2.86,2,33.94,74,2.7,2,2.7,2
Bragança,Miranda do Douro,Constantim e Cicouro,Tiago Mayan Gonçalves,0.0,0,33.94,74,2.7,2,2.7,2
Bragança,Miranda do Douro,Duas Igrejas,Marcelo Rebelo de Sousa,62.58,97,24.38,157,0.64,1,0.64,1
Bragança,Miranda do Douro,Duas Igrejas,André Ventura,18.06,28,24.38,157,0.64,1,0.64,1
Bragança,Miranda do Douro,Duas Igrejas,Ana Gomes,12.26,19,24.38,157,0.64,1,0.64,1
Bragança,Miranda do Douro,Duas Igrejas,Marisa Matias,3.23,5,24.38,157,0.64,1,0.64,1
Bragança,Miranda do Douro,Duas Igrejas,Vitorino Silva,3.23,5,24.38,157,0.64,1,0.64,1
Bragança,Miranda do Douro,Duas Igrejas,João Ferreira,0.65,1,24.38,157,0.64,1,0.64,1
Bragança,Miranda do Douro,Duas Igrejas,Tiago Mayan Gonçalves,0.0,0,24.38,157,0.64,1,0.64,1
Bragança,Miranda do Douro,Genísio,Marcelo Rebelo de Sousa,61.9,39,28.64,63,0.0,0,0.0,0
Bragança,Miranda do Douro,Genísio,André Ventura,22.22,14,28.64,63,0.0,0,0.0,0
Bragança,Miranda do Douro,Genísio,Ana Gomes,6.35,4,28.64,63,0.0,0,0.0,0
Bragança,Miranda do Douro,Genísio,Marisa Matias,4.76,3,28.64,63,0.0,0,0.0,0
Bragança,Miranda do Douro,Genísio,Tiago Mayan Gonçalves,3.17,2,28.64,63,0.0,0,0.0,0
Bragança,Miranda do Douro,Genísio,Vitorino Silva,1.59,1,28.64,63,0.0,0,0.0,0
Bragança,Miranda do Douro,Genísio,João Ferreira,0.0,0,28.64,63,0.0,0,0.0,0
Bragança,Miranda do Douro,Ifanes e Paradela,Marcelo Rebelo de Sousa,80.58,83,36.27,107,3.74,4,0.0,0
Bragança,Miranda do Douro,Ifanes e Paradela,André Ventura,8.74,9,36.27,107,3.74,4,0.0,0
Bragança,Miranda do Douro,Ifanes e Paradela,Ana Gomes,5.83,6,36.27,107,3.74,4,0.0,0
Bragança,Miranda do Douro,Ifanes e Paradela,Vitorino Silva,3.88,4,36.27,107,3.74,4,0.0,0
Bragança,Miranda do Douro,Ifanes e Paradela,Tiago Mayan Gonçalves,0.97,1,36.27,107,3.74,4,0.0,0
Bragança,Miranda do Douro,Ifanes e Paradela,Marisa Matias,0.0,0,36.27,107,3.74,4,0.0,0
Bragança,Miranda do Douro,Ifanes e Paradela,João Ferreira,0.0,0,36.27,107,3.74,4,0.0,0
Bragança,Miranda do Douro,Malhadas,Marcelo Rebelo de Sousa,48.94,46,24.49,97,3.09,3,0.0,0
Bragança,Miranda do Douro,Malhadas,André Ventura,25.53,24,24.49,97,3.09,3,0.0,0
Bragança,Miranda do Douro,Malhadas,Ana Gomes,10.64,10,24.49,97,3.09,3,0.0,0
Bragança,Miranda do Douro,Malhadas,Vitorino Silva,9.57,9,24.49,97,3.09,3,0.0,0
Bragança,Miranda do Douro,Malhadas,Tiago Mayan Gonçalves,3.19,3,24.49,97,3.09,3,0.0,0
Bragança,Miranda do Douro,Malhadas,Marisa Matias,1.06,1,24.49,97,3.09,3,0.0,0
Bragança,Miranda do Douro,Malhadas,João Ferreira,1.06,1,24.49,97,3.09,3,0.0,0
Bragança,Miranda do Douro,Miranda do Douro,Marcelo Rebelo de Sousa,54.66,375,36.65,704,1.85,13,0.71,5
Bragança,Miranda do Douro,Miranda do Douro,André Ventura,18.08,124,36.65,704,1.85,13,0.71,5
Bragança,Miranda do Douro,Miranda do Douro,Ana Gomes,14.58,100,36.65,704,1.85,13,0.71,5
Bragança,Miranda do Douro,Miranda do Douro,Vitorino Silva,4.23,29,36.65,704,1.85,13,0.71,5
Bragança,Miranda do Douro,Miranda do Douro,Marisa Matias,4.08,28,36.65,704,1.85,13,0.71,5
Bragança,Miranda do Douro,Miranda do Douro,Tiago Mayan Gonçalves,3.5,24,36.65,704,1.85,13,0.71,5
Bragança,Miranda do Douro,Miranda do Douro,João Ferreira,0.87,6,36.65,704,1.85,13,0.71,5
Bragança,Miranda do Douro,Palaçoulo,Marcelo Rebelo de Sousa,52.38,77,32.7,156,5.13,8,0.64,1
Bragança,Miranda do Douro,Palaçoulo,André Ventura,23.81,35,32.7,156,5.13,8,0.64,1
Bragança,Miranda do Douro,Palaçoulo,Ana Gomes,7.48,11,32.7,156,5.13,8,0.64,1
Bragança,Miranda do Douro,Palaçoulo,Marisa Matias,6.8,10,32.7,156,5.13,8,0.64,1
Bragança,Miranda do Douro,Palaçoulo,Vitorino Silva,6.8,10,32.7,156,5.13,8,0.64,1
Bragança,Miranda do Douro,Palaçoulo,Tiago Mayan Gonçalves,2.04,3,32.7,156,5.13,8,0.64,1
Bragança,Miranda do Douro,Palaçoulo,João Ferreira,0.68,1,32.7,156,5.13,8,0.64,1
Bragança,Miranda do Douro,Picote,Marcelo Rebelo de Sousa,63.46,66,38.99,108,1.85,2,1.85,2
Bragança,Miranda do Douro,Picote,Ana Gomes,15.38,16,38.99,108,1.85,2,1.85,2
Bragança,Miranda do Douro,Picote,André Ventura,9.62,10,38.99,108,1.85,2,1.85,2
Bragança,Miranda do Douro,Picote,Marisa Matias,5.77,6,38.99,108,1.85,2,1.85,2
Bragança,Miranda do Douro,Picote,Vitorino Silva,4.81,5,38.99,108,1.85,2,1.85,2
Bragança,Miranda do Douro,Picote,Tiago Mayan Gonçalves,0.96,1,38.99,108,1.85,2,1.85,2
Bragança,Miranda do Douro,Picote,João Ferreira,0.0,0,38.99,108,1.85,2,1.85,2
Bragança,Miranda do Douro,Póvoa,Marcelo Rebelo de Sousa,67.57,50,37.31,75,0.0,0,1.33,1
Bragança,Miranda do Douro,Póvoa,André Ventura,9.46,7,37.31,75,0.0,0,1.33,1
Bragança,Miranda do Douro,Póvoa,Ana Gomes,9.46,7,37.31,75,0.0,0,1.33,1
Bragança,Miranda do Douro,Póvoa,Vitorino Silva,6.76,5,37.31,75,0.0,0,1.33,1
Bragança,Miranda do Douro,Póvoa,Marisa Matias,2.7,2,37.31,75,0.0,0,1.33,1
Bragança,Miranda do Douro,Póvoa,João Ferreira,2.7,2,37.31,75,0.0,0,1.33,1
Bragança,Miranda do Douro,Póvoa,Tiago Mayan Gonçalves,1.35,1,37.31,75,0.0,0,1.33,1
Bragança,Miranda do Douro,São Martinho de Angueira,Marcelo Rebelo de Sousa,79.52,66,24.92,83,0.0,0,0.0,0
Bragança,Miranda do Douro,São Martinho de Angueira,André Ventura,8.43,7,24.92,83,0.0,0,0.0,0
Bragança,Miranda do Douro,São Martinho de Angueira,Ana Gomes,7.23,6,24.92,83,0.0,0,0.0,0
Bragança,Miranda do Douro,São Martinho de Angueira,Marisa Matias,3.61,3,24.92,83,0.0,0,0.0,0
Bragança,Miranda do Douro,São Martinho de Angueira,Vitorino Silva,1.2,1,24.92,83,0.0,0,0.0,0
Bragança,Miranda do Douro,São Martinho de Angueira,Tiago Mayan Gonçalves,0.0,0,24.92,83,0.0,0,0.0,0
